3.638034971  62.58316440442
4.624192593  79.38674265134
6.012737075  50.509072762522
7.690275286  58.779568822949
9.724178976  66.292502294266
11.969916069  54.19988176496
14.73695467  37.020555706681
17.893468384  27.677831665208
22.602556742  18.756298815117
29.216974183  12.621346465885
38.373095982  8.4917312122035
51.649474306  5.6531336977427
69.214354218  4.1253690254665
91.976793706  2.9197459730745
125.715203068  1.9855767271065
171.392366087  1.364684636315
236.117281015  0.94616610473962
326.704615353  0.66483278918771
454.995818402  0.46187161199964
634.95556157  0.3212676751156
885.725976236  0.22276436689401
1242.475505862  0.15580848073464
1750.409965269  0.10938925899006
2455.468133333  0.077478669559053
