501  6.9675202083187
513  5.2114954624606
525  4.2692852438214
541  4.7046753241484
557  5.3819121263231
569  5.369565430769
581  4.7093680827177
597  4.1675870904172
613  3.6874156216314
641  3.0537509396782
683  1.8894926872017
733  1.5842693151481
821  1.2068069242261
895  0.91746008125545
1009  0.73734984113852
1159  0.54447060064982
1311  0.44433716501673
1555  0.33920018371503
1767  0.26153585536976
2013  0.20968610619511
2345  0.15850633559577
2749  0.11662053623468
3221  0.091324350899229
3877  0.067281965293743
4709  0.049871297402555
5991  0.03583749541311
7511  0.026038498386819
9577  0.01874058717786
12483  0.013492498556978
