138  14.416164838139
144  10.04356326039
152  9.0899070267221
166  8.879168218949
181  7.8362456196218
201  6.5503495628779
212  6.2960872871224
221  5.3103351688496
229  4.7162322920477
249  3.6237902960402
285  2.7938959244664
339  2.3902132996093
423  1.797172209957
529  1.3375508510991
680  1.1206106636369
890  0.92132091205659
1100  0.69209990296884
1419  0.50773272626378
1713  0.36496439436735
2094  0.27010922262216
2545  0.19442867914744
3112  0.13861295603255
3590  0.095572286171994
4165  0.068680321723378
4631  0.050330872280248
5073  0.040466304075395
5449  0.034125041611752
5842  0.026082490551567
6418  0.02006333179028
7080  0.018270267150058
7450  0.014677505249188
