3.165129287  61.455837129683
3.748908589  59.36166299578
4.746126779  43.093574836207
5.567437699  31.190297978546
7.460101029  24.18221492503
9.471286961  19.573562760442
11.627254876  12.353400541328
16.240083201  9.9744116258201
24.175300005  7.0009422616522
29.985689078  4.8641473179754
35.294097848  3.4986664882977
47.507613899  2.5895013167115
57.579897531  1.2934968509554
76.737922908  0.79453191948592
88.317633835  0.39811102136329
110.908849576  0.30449150866617
133.086031771  0.20306018837939
159.672871232  0.12059223090082
179.988874527  0.075415514592126
