3.5736100580125  19.981045675196
24.088068916994  20.04164851932
25.121011561748  20.111290617734
26.487561099547  18.001966640207
27.957371577814  16.731750445369
29.440745845337  15.140729590693
31.204945738097  11.562446688165
33.299471293687  11.224435805079
36.568899753467  11.035900949864
41.436981817067  10.516707674403
48.026504316117  9.7598074369547
54.086546683472  9.344893557713
61.009570290933  7.5313959026542
68.458607401941  6.8686190616443
76.90147410686  6.3667314305734
86.319857101193  5.5950283273951
97.06238912997  4.9531619063346
109.73749367679  4.3609370949983
122.99385660931  3.3727150942377
137.79458276205  2.986107888764
156.06189214892  2.4678721490953
174.7669870283  2.0628787390398
195.98678102207  1.7735142887664
220.41509023799  1.5606911695784
248.1869624169  1.2937562752336
278.86145590493  1.0690304835045
312.21835934651  0.87800913793023
351.83909823113  0.76991143903569
400.60945886808  0.63219136849026
456.93711008809  0.53386149746918
522.25240611625  0.42831710905231
596.22553508373  0.34803680799546
671.38357852705  0.2948668244497
747.83111646709  0.23710652171914
832.89259468944  0.20610228663731
930.36563904489  0.16148976382287
1035.5407341399  0.14599535776209
1151.0483420112  0.11783617183823
1278.7069020336  0.10055355528737
1408.9426442316  0.080563520547229
