94  9.9901861652216
106  10.020932532301
120  9.5524027695612
126  8.4405581153587
130  8.0397960627713
142  7.614559766422
152  7.4571545425984
182  6.0271056235948
194  5.494765976344
214  5.4229677282075
234  4.8935448403662
254  4.3996782775907
276  4.1024244107715
296  3.9513327801079
326  3.3780819269017
348  3.1976441017479
378  3.1159187244056
412  2.7189818279889
432  2.5088072616517
466  2.444944642866
504  2.1682541671751
542  2.0278063991021
592  1.8755601659727
628  1.6892685383195
696  1.5550557872182
758  1.3232756760865
848  1.2270008415407
946  1.0320462174777
1056  0.95760540439643
1184  0.83991315970122
1304  0.75806073345168
1470  0.65898308578462
1612  0.60397933762474
1824  0.52731161736244
2050  0.46409175194513
2318  0.40497844501586
2636  0.35398746450897
2994  0.31179526649099
3410  0.27367937876922
3864  0.23874990688467
4396  0.21136767883612
4972  0.18443806023236
5630  0.16186576315059
6374  0.14204403702789
7228  0.12493736712026
8220  0.10965948597908
9330  0.095638324726237
