3.800094452  20.04164851932
4.197133736  20.120962677428
4.684202373  18.142597718666
5.169283695  17.231437359326
5.736937124  16.525166829156
6.355494786  14.732071079704
7.070750246  13.159422645851
7.911383419  12.366324877746
8.852674478  11.192731630012
9.948214683  10.672306608084
11.165435661  9.5495266036226
12.465781988  8.6854668751182
13.833566756  8.2187638298689
15.441183513  7.7055741021038
17.437354185  6.9594459058392
19.879844594  6.3376714476064
22.703325035  5.6623227151212
26.114903606  5.2637317242152
29.951757946  4.9220182662939
34.799848512  4.4053983370903
39.839341939  4.1505963753534
45.950152382  3.7646577765951
52.227996983  3.5116614345467
59.50829168  3.1767786117401
68.041928319  2.9352389174338
78.943578351  2.6619474867755
91.585874307  2.4446947202773
105.845314988  2.2074539808315
121.816641348  2.0115085501848
142.098394541  1.8312443506299
165.875528781  1.6672379667938
194.356441684  1.5221185988762
228.515895361  1.3836670704931
270.504158139  1.2538471758195
320.804510965  1.1368477015421
381.259552465  1.034146865421
454.815114228  0.9406045833121
549.138667422  0.85397479738648
660.552832214  0.77769594494402
800.143775981  0.70713394645214
971.395264033  0.64301984286542
1217.802712231  0.58175755978832
1549.865134694  0.52475139730167
2263.055151373  0.46830086622069
3939.305812694  0.3849287047916
