15  67.8314580408
36  72.814120342836
41  75.556874410156
59  70.635242917094
74  62.897250632674
105  57.892253471442
164  51.740551049122
232  46.857012139732
344  43.400086042835
414  39.427152461401
469  37.484598484129
603  35.025404167759
665  31.870003102795
775  28.67703015874
898  23.524318948873
1077  17.95846738253
1232  13.150095429661
1510  9.7514422571756
1766  6.9542968034527
2169  5.2052346866956
2579  3.788776336872
2904  2.6176958765187
3416  1.9040005220927
3880  1.3792812583583
4438  0.9851179808789
