2.792771822  65.00429935972
3.106277451  46.875879818086
3.590027744  43.646759385165
4.236436444  16.08432558354
5.071063048  6.7133611170009
6.440022637  3.6353131562697
8.13553653  2.5603178635065
10.300420738  1.4974206365781
13.538784673  0.98325043814899
17.515516251  0.65471498761759
22.966834633  0.42371816719082
30.957585443  0.29377715169943
42.53038078  0.20199721848033
57.491688455  0.14015400539131
81.338240653  0.093204253880116
116.36611457  0.063446790454278
172.607647659  0.043282669029999
251.995349998  0.029368087604685
365.494444019  0.020289379596569
580.84862398  0.013952527781232
