6  21.865522553172
8  20.186250836673
10  18.649462208099
12  17.248723637422
14  15.971863276492
16  14.80553092229
18  13.737514602144
20  12.757226102501
22  11.8555849591
24  11.02478394783
26  10.258069248611
28  9.5495583891282
30  8.8940936008637
32  8.2871241316139
34  7.7246114885175
36  7.2029527259531
38  6.7189179521361
40  6.2695990819123
42  5.8523675259549
44  5.4648390169842
46  5.104844163693
48  4.7704036255178
50  4.4597070351228
52  4.1710949698594
54  3.9030434218485
56  3.6541503124331
58  3.423123712782
60  3.2087714786067
62  3.0099919690229
64  2.8257658430349
66  2.6551484386764
68  2.4972635649153
70  2.3512964235391
72  2.21648934558
74  2.0921341084056
76  1.9775680655183
78  1.8721751977049
80  1.7753681613072
82  1.6866101915799
84  1.6053391054416
86  1.5311081760863
88  1.4634763899919
