425  7.3705054060021
465  6.731425982919
505  6.1791540496218
545  5.6995751374565
585  5.2814629106214
625  4.9157740885495
665  4.595136334959
705  4.3134708520551
745  4.0657107373842
785  3.8475885748759
825  3.6554748555792
865  3.4862542250736
905  3.3372301978386
985  3.1211923570815
1065  2.9263244080063
1185  2.6876611540815
1305  2.4830878906752
1425  2.3425960809998
1545  2.1878063108513
1689  2.0474349724308
1833  1.9243943500343
2001  1.7921078945342
2185  1.6675335688278
2353  1.5619102423026
2537  1.4630686794008
2769  1.3559039710413
2993  1.2665892545126
3241  1.1760837944179
3505  1.0943375891923
3769  1.0166294963407
4033  0.94699988727832
4273  0.88569471633571
4561  0.82671490576815
4889  0.7698698777041
5281  0.71558354951257
5633  0.66883694104518
6001  0.62424623523076
6449  0.58139972729812
6849  0.54367956290737
7321  0.50663360767621
7777  0.47360448940421
